chapter_name,link,qns,ans
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-7-1281,"Village A and village B were 56 km apart. At 10.00 a.m. , John rode a horse from village A to village B at an average speed of 7 km/h. At the same time , Mary drove a car from village B to village A. They passed each other 6 h later. If both Mary and John travelled on the same road , find Mary's average speed .   Notes to student:",2 1/3
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-7-1282,"The distance between city A and city B is 369 km. A milk delivery van left city A for city B at 5 a.m. , travelling at an average speed of 36.5 km/h. At the same time a bus left city B for city A. 6 h later, the two vehicles passed each other. If both vehicles travelled on the same road , calculate the average speed of the bus. ",25
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-7-1283,"A factory and a godown were located 60 km apart. At 4 a.m. , a company bus left the factory at an average speed of 48 km/h and began travelling towards the godown. At the same time, a truck left the godown for the factory. The two vehicles met on the way 45 minutes later. Find the average speed of the truck.",32
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-8-1284,"A truck left city A for city B at 8.30 a.m. at an average speed of 25 km/h. At the same time, a jeep left city B for city A at an average speed of 40 km/h. 30 minutes after noon, the distance between the two vehicles was 240 km. If the 2 vehicles had not passed each other, calculate the distance between city A and city B. ",500
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-8-1285,"A courier van left location A for location B at 4 p.m. and began travelling at a speed of 24 km/h. A lorry left location B for location A at the same time and began moving at a speed of 18 km/h. At 4.20 p.m. , the two vehicles had not passed each other and were 11 km apart. Find the distance between the two locations if both vehicles travelled on the same road. ",25
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-8-1286,"A warship left port X for port Y at an average speed of 32 km/h at 10 a.m. . An ocean liner left port Y for port X at an average speed of 18 km/h at the same time. An hour and a half later, both the warship and the ocean liner still had not passed each other and were 14.25 km apart. If both the warship and the ocean liner travelled on the same route , find the distance between port X and port Y. Notes to students:",89.25
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-9-1287,"Boat A started travelling at 10 a.m. at an average speed of 26 km/h. Boat B, heading in the same direction, started from the same point at 12 noon. If it took boat B 4 h to catch up with boat A, find the average speed of boat B.",39
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-9-1288,"Train X began travelling at 6 a.m. at an average speed of 55 km/h. At 10 a.m. , train Y started travelling from the same place, on the same route and in the same direction. If it took train Y 8 h to catch up with train X, calculate the average speed of train Y. Notes to students:",82.5
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-9-1289,"Donald started walking at 6.30 a.m. at an average speed of 4.8 km/h. At 12.30 p.m. , a cyclist began his journey from the same point, heading in the same direction. If it took the cyclist 2 h 30 minutes to catch up with Donald, what is the average speed of the cyclist ? Notes to students:",16.32
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-10-1290,"A passenger ship and a motorboat were sailing from port X to port Y which was situated 650 km away. The ship left port X at 4 a.m. which was 4`1/4` h after a motorboat had left port X. However, the ship arrived at its destination 2`3/4` h earlier than the motorboat. The motorboat travelled at an average speed of 32.5 km/h. Determine the average speed of the passenger ship.",50
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-10-1291,"Roger and Margaret made a journey to a historical site located 864 km away from their city. Margaret left the city at 7 a.m. which was 1 h 40 minutes earlier than Roger. However, Roger reached the historical site 2 h 20 minutes earlier than Margaret. If the average speed of Roger was 72 km/h, find Margaret's average speed. ",54
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-10-1292,"An albatross and a crane were migrating from location X to location Y which were 576 km apart. The albatross started its flight at 7 p.m. which was 105 minutes earlier than the crane. It was also found that the albatross reached its destination 135 minutes later than the crane. If the crane's average flying speed was 18 km/h, find the average flying speed of the albatross.",16
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-11-1293,"At 6 a.m. , a jeep began travelling to a hill station at an average speed of 63 km/h. At 8 a.m. , a tourist bus also started its journey from the same place towards the same hill station. The jeep reached the hill station at 11 a.m. . However, at 11 a.m. , the tourist bus had another 114 km to cover to reach the hill station . Determine the average speed of the tourist bus. ",67
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-11-1294,"A group of children left the school in a bus at 8.30 a.m. to visit a science museum. 30 minutes later, a group of teachers from the same school began travelling towards the museum at a speed of 36 km/h. The children had another 6 km to travel when the teachers reached the museum at 11.30a.m. Find the average speed at which the children were travelling. ",28
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-11-1295,A city bus left a bus stand and drove towards the railway station. 15 minutes later a taxi left the same spot and drove towards the railway station at an average speed of 30 km/h. The bus was 5 km away from the railway station when the taxi  reached the railway station at 12.45 p.m. . What was the average speed of the bus if it left the bus stand at 11.30 a.m. ?,20
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-12-1296,"A motorcyclist set off from a city A to the airport. By 4 p.m. , `3/5` of his journey was completed and at that time, he passed a cyclist who was also travelling in the same direction. The average speed of the cyclist was 24 km/h. By 6 p.m. , the motorcyclist reached his destination but the cyclist lagged behind by 12 km. If the cyclist had also started from the city, how long would it take him to travel from the city to the airport ? ",6.25
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-12-1297,"A tourist bus was on a journey from city X to city Y. By 1 p.m. , it had already travelled `4/9`of its journey and passed a lorry which was travelling at an average speed of 36 km/h. By 3.30 p.m. , the tourist bus reached its destination but the lorry was 35 km behind it . The lorry had also started travelling from city X. How long was the lorry's journey from city X to city Y? (Give your answer as a decimal)  Notes to student:",6.25
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-12-1298,"Daniel was travelling from point Z to a neighbouring town. By 10 a.m. , Daniel had covered `2/5` of his journey and passed Rudolf who was driving at a speed of 70 km/h towards the same neighbouring town. At 3 p.m. , Daniel reached his destination, but Rudolf was still 28 km away from the neighbouring town. If Rudolf had started travelling from point Z , how long would it take him to reach the town?",9
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-13-1299,"A hot air balloon flew from point D to point E which was located 130 km away. For the first 30 km of the journey, it flew at an average speed of 15 km/h. It's speed was decreased by 2.5 km/h due to a change in weather conditions and it flew the rest of the journey at this speed. What was the average flying speed of the balloon for the whole journey ?",13
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-13-1300,"A truck set out from city B to city C which was situated 666 km away. For 222 km, It travelled at an average speed of 37 km/h. It then increased its speed by 37 km/h and completed the rest of its journey. What was the truck's average speed for the whole journey ? Notes to students:",55.5
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-13-1301,A hovercraft sailed from island Zozo to island Meta which were 594 km apart. It sailed at an average speed of 27 km/h for the first section of its journey. It then reduced its speed by 9 km/h and completed the remaining 270 km of its journey. Find the average sailing speed of the hovercraft for the whole journey. ,22
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-14-1302,"James drives at a speed of 120 km/h and Tom drives at a speed of 180 km/h. James starts driving his car along a straight road at 1500. At 1548, Tom starts driving his car along the same straight road. How long will it take Tom to catch up with James?   Note to students",96
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-14-1303,"Tracy cycles at a speed of 144 km/h and Terence cycles at a speed of 192 km/h. Tracy starts cycling along a straight road at 1500. At 1700, Terence starts cycling along the same straight road. How long will it take Terence to catch up with Tracy?  Note to students:",6
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-14-1304,"Ricky cycles at a speed of 70 km/h and Kevin cycles at a speed of 85 km/h. Ricky starts cycling along a straight road at 1400. At 1430, Kevin starts cycling along the same straight road. How long will it take Kevin to catch up with Ricky?  Note to students: ",140
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-15-1306,It took Diana 48 minutes to walk from her house to the cinema. It took Gina 1 hour 20 minutes to walk from Diana's house to the cinema. The difference between Diana's walking speed and Gina's walking speed was 2 km/h. (a) How far was the cinema from Diana's house? (b) What was Diana's walking speed?  Notes to student:,"4,5"
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-15-1308,"It took Robin 35 minutes to reach the circus from his house. After the show ended, he came back home in 42 minutes. Robin's speed for his return journey was 3 km/h slower than the speed he took from his house to the circus. (a) What is the distance between the circus and his house ? (b) Determine Robin's speed on his return trip.  Notes to student:","10.5,15"
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-15-1309,Robert and Hillary began jogging to a nearby restaurant. The time taken by Robert to reach the restaurant was 30 minutes. The time taken by Hillary to reach the restaurant was 36 minutes. Robert was jogging at a speed that was 3 km/h faster than Hillary. How far was the restaurant from the point where they started jogging ? (Note: Both Robert and Hillary started jogging from the same point),9
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-16-1310,"It took 10 minutes for a group of students to travel by van from their school to a nearby playground. After playing for some time, they took an hour to come back to school by bus. If the speed of the van was 10 km/h faster than the bus, what was the distance between their school and the playground ?",2
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-16-1311,"It took 15 minutes for Stella to drive to the market from her home. After purchasing a few items, she walked home in 1 h 30 minutes. Calculate the distance between the market and her home if Stella's walking speed was 30 km/h slower than her driving speed. ",9
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-16-1312,"A garbage truck took 20 minutes to drive from location A to location B. After collecting the garbage, it took 1 h 40 minutes to return to location A. It's return speed was 36 km/h slower than it's speed to location B. How far was location B from location A ? ",15
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-16-1313,Arthur took 12 minutes to travel from point A to school John took 1 hour to travel from point A to school. The difference between John's speed and Arthur's speed was 20 km/h. Find the distance between point A and the school.,5
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-17-1314,"The distance between town R and town S is 96 km. Alvin and Simon left town R at 0600 and drove towards town S.Alvin drove at a speed of 80 km/h. Simon's speed was 20 km/h slower than Alvin’s. Halfway through the journey, Alvin took some rest and waited for Simon to catch up with him. How long did Alvin rest?",12
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-17-1315,"The distance between Point A and Point B is 20 km. Alice and Serena left Point A at 1100 and drove towards Point B at speeds of 18 km/h and 24 km/h respectively. When Serena completed34of her journey, she took a break till Alice caught up with her before resuming her drive to Point B. How long was Serena's break?   Note to students:   ",12.5
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-17-1316,"The distance between Point A and Point B is 120 km. Bob and Kenny left Point A at 1000 and drove towards Point B at a speeds of 30 km/h and 24 km/h respectively.When Bob completed45of the journey, he took a break till Kenny caught up with him before resuming his drive to Point B. How long was Bob's break? Notes to students: ",48
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-18-1319,"The distance between city X and city Y is 3600 km. At 8.30 a.m., a plane left city X for city Y and arrived at city Y at 5.30 p.m. What was the average speed of the plane?",400
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-18-1320,The distance between city X and city Y is 496 km. A van left city X at 6.45 a.m. and reached city Y and 2.45 p.m. What was the average speed of the van? ,62
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-18-1322,"At 4 p.m., a plane leaves city X for city B which is 9600 km away. The plane flies at an average speed of 800 km/h. What time will the plane reach city B? ",4
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-18-1323,"The distance between city X and city Y is 1080 km. At 6.15 p.m, a train leaves city X for city Y. It arrives at city Y at 3.15 a.m. the next morning. What was the average speed of the train?",120
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-19-1326,"The distance between India and Singapore is 5040 km. Rose flew a plane from India to Singapore at 1000. At first, she travelled at a speed of 800 km/h for the first 4 hours of the journey. After that, she increased her speed by 120 km/h for the rest of the journey. (a) What was her average speed for the whole journey? (b) What time did she reach Singapore?    Notes to student: ","840,4"
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-19-1327,"The distance between China and Singapore is 2520 km. Mary flew a plane from China to Singapore at 0900. At first, she travelled at a speed of 400 km/h for the first 4 hours of the journey. After that, she increased her speed by 60 km/h for the rest of the journey. (a) What was her average speed for the whole journey? (b) What time did she reach Singapore?  Notes to student:","420,3"
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-19-1329,"The distance between Toon town and Boom town was 828 km. Geraldine started driving a bus from Toon town to Boom town at 0900. At first, she drove at a speed of 80 km/h for the first 4 hours of the journey. After that, she increased her speed by 47 km/h for the rest of the journey. (a) What was her average speed for the whole journey? (b) What time did she reach Boom town?  Notes to student: ","103.5,5"
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-20-1331,"A railway track runs around a city and the perimeter of the track is 1440 km. 2 bullet trains, Train X and Train Y started from the same point along a track at 1030. Both trains travelled at constant speeds in the same direction along the railway track continuously. Train X and Train Y take 5 hours and 8 hours respectively to complete each round around the railway track. (a) In 2 hours, what is the longest distance along the track between both trains? Eventually, Train X will overtake train Y for the first time. (b) How long would it take train X to overtake train Y for the first time since both trains started off at 1030?   Notes to student: ","1224,800"
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-20-1333,"A railway track runs around a city and the perimeter of the track is 720 km. Train Alpha and Train Bravo started from the same point along a track at 1400. Both trains travelled at constant speeds in the same direction along the railway track continuously. Train Alpha and Train Bravo take 10 hours and 18 hours respectively to complete each round around the railway track. (a) In 8 hours, what is the longest distance along the track between both trains? (b) Eventually, Train Alpha will overtake Train Bravo for the first time. How long would it take Train Alpha to overtake Train Bravo for the first time since both trains started off at 1400?  Notes to student:   ","464,22.5"
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-20-1334,"A square shaped track has a perimeter of 450 m. Frank and John started running along the track at 0834 from the same point and in the same direction at constant speeds. Frank could complete 1 round of the track in 30 s while John could complete 1 round of the track in 45 s. (a) If both individuals continued running, Frank would eventually overtake John. How much time would it take Frank to overtake John for the first time? (b) How many rounds did Frank run after overtaking John for the first time?  Notes to student: ","90,3"
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-21-1335,"John left Town A and drove towards Town B at 0800. An hour later, Tom left Town A and drove towards Town B at 0900. Tom caught up with John at 1030. If John's average speed is 14 km/h slower than Tom's, find the speed of each driver.  Notes to student:   ","21,35"
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-21-1336,"Cynthia left Village X and drove towards Village Y at 1000. Half an hour later, Jenny left Village X and drove towards Village Y at 1030. Jenny caught up with Cynthia at 1300. If Cynthia's average speed is 8 km/h slower than Jenny's, find the speed of each driver.  Notes to student: ","40,48"
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-22-1337,George and Joyce drove in opposite directions towards each other. George and Joyce left Village X and Village Y respectively at 0900 and passed each other at 1130. 2 h later George reached Village Y but Joyce was 90 km away from Village X. (a) How long did George and Joyce take to meet? (b) What is the distance between the 2 villages? (c) What is George's average speed for the journey? (d) What was Joyce's average speed for the journey?  Notes to student:    ,"2.5,450,100,80"
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-22-1338,Jacob and Tim left Village X and Village Y respectively at 0700. They passed each other at 1030. 112h later Jacob reached Village Y but Tim was 140 km away from Village X. (a) How long did Jacob and Tim take to meet? (b) What is the distance between the 2 villages?  Notes to student:   ,"3.5,245"
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-23-1339,"Bruno can read 200 words per minute. At this rate, how many minutes will it take him to read 500 pages if there are 1000 words in each page? ",2500
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-23-1340,"Jake can sell 34 hats in 6 days. If he earns $12 for every hat sold, how much will he earn if he works continuously for 54 days?",3672
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-23-1341,"Jacob can sell 28 pens in 6 hours. If Jacob works 8 hours a day in a continuous period of 6 weeks, how much will he earn if the profit collected for each pen is $2.50? ",3920
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-24-1344,"Benny and Kenny took part in a cycling race.In 60 minutes, Benny had completed only `3/5` of the race while Kenny had already completed the entire race. Benny's average speed for the race was 360 m/min slower than Kenny's. (a) What is the distance of the race? (b) What is Benny's average speed in m/min ? (c) What is Kenny's average speed in km/h ?  Notes to student:","54,540,54"
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-24-1348,"Jenny and Kenny took part in a cycling race.In 15 minutes, Jenny had completed only `5/8` of the race while Kenny had already completed the race. Jenny's average speed for the race was 240 m/min slower than Kenny's. (a) What is the distance of the race? (b) What is Jenny's average speed in m/min ? (c) What is Kenny's average speed in km/h ?  Notes to student:","9.6,400,38.4"
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-24-1349,"Terry and Bruno took part in a marathon.In 50 minutes, Terry had completed only `5/8` of the marathon but Bruno had already completed the marathon. Bruno's average speed for the marathon was 33 m/min faster than Terry. (a) What is Bruno's average speed for the marathon? (b) What is the distance of the marathon ? (Give your answer in km.)  Notes to student:","88,4.4"
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-25-1354,"When a lorry travels at an average speed of 40 km/h , it will use 3 litres of fuel for every 80 km it travels. When the same lorry travels at an average speed of 90 km/h, it will use 8 litres of fuel for every 55 km it travels. How much fuel will the lorry have to use if it travels a journey of 19 hours at an average speed of 40 km/h for 8 hours and the rest of the journey at an average speed of 90 km/h ? ",156
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-25-1355,"When a plane flies at an average speed of 300 km/h , it will use 1200 litres of fuel for every 100 km it travels. When the same plane flies at an average speed of 200 km/h, it will use 800 litres of fuel for every 80 km it travels. How much fuel will a plane have to use if it travels a journey of 20 hours at an average speed of 300 km/h for 8 hours and the rest of the journey at an average speed of 200 km/h ? ",52800
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-25-1357,"When a car travels at an average speed of 100 km/h , it will use 4 litres of fuel for every 50 km it travels. When the same car travels at an average speed of 150 km/h, it will use 8 litres of fuel for every 75 km it travels. How much fuel will a car have to use if it travels a journey of 14 hours at an average speed of 100 km/h for 2 hours and the rest of the journey at an average speed of 150 km/h ?  ",208
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-26-1363,"Town A was 480 km away from Town B. Gina left Town A at 0800 and drove to Town B in a lorry. At 0830 Ben left Town A and drove to Town B in a car. Gina's driving speed was 6 km/h slower than Ben's speed. At 1030, Ben caught up with Gina. Ben stopped to wait for Gina when he was 270 km from Town B. (a) What was Gina's average speed in km/h ? (b) What was Ben's average speed in km/h ? (c) When Ben stopped to wait for Gina, how far was Gina from Ben at that point in time? (b) How long did Ben have to wait for Gina? (Give your answer in minutes.)  Notes to student: ","24,30,30,75"
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-26-1367,"Village A was 300 km away from Village B. Angela left Village A at 0900 and drove to Village B in a lorry. At 0930 Benny left Village A and drove to Village B in a car. Angela's driving speed was 12 km/h slower than Benny's. At 1200, Benny caught up with Angela. When Benny was 48 km from Village B, he stopped to wait for Angela. (a) What was Angela's average speed in km/h ? (b) What was Benny's average speed in km/h ? (c) When Benny stopped to wait for Angela, how far was Angela from Benny at that point in time? (b) How long did Benny have to wait for Angela? (Give your answer in minutes.)  Notes to student:","60,72,12,12"
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-27-1371,"A straight road connects Town P to Town Q. At 0900, John left Town P and drove towards Town Q while Gwen left Town Q and drove towards Town P. At 1200, both John and Gwen passed each other. At 1400, John reached Town P but Gwen was still 150 km from Town Q. (a) What is the distance between both towns? (b) What was the combined speed of both John and Gwen as they approached each other?  Notes to student:  ","450,150"
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-27-1373,"A straight road connects village X to village Y. At 0800, Brendon left village X and rode a horse towards village Y while Marie left village Y and rode a horse towards village X. At 1100, both Brendon and Marie passed each other. At 1200, Brendon reached village Y but Marie was still 372 km from village X. (a) What is the distance between both villages? (b) What was the combined speed of both Brendon and Marie as they approached each other?  Notes to student: ","558,186"
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-28-1376,"Charlie walked up some steps and ran 12 steps up a flight of steps in 182 s. In an identical flight of steps , he walked up some steps and ran 26 steps up in 140 s. (a) How much shorter is the duration of a running step compared to the duration of a walking step? (b) How long would Charlie take to walk up 4 flights of identical steps?  Notes to student:","3,872"
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-28-1379,"Brendon walked up some steps and ran 18 steps up a flight of steps in 216 s. In an identical flight of steps , he walked up some steps and ran 30 steps up in 144 s. (a) How much shorter is the duration of a running step compared to the duration of a walking step? (b) How long would Brendon take to walk up each flight of steps?  Notes to student:","6,324"
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-29-1382,"Cindy can bake a certain number of cakes in 5 hours. Bella can bake the same number of cakes in 4 hours. (a) In 4 hours, Bella can bake 30 cakes. How many cakes can Cindy bake in 4 hours? (b) How long will it take both girls to bake a total of 108 cakes ?  Notes to student: ","24,8"
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-29-1385,"In 2 hours , Harry washed a number of plates. Bob can wash an equal number of plates in 3 hours. (a) If Bob can wash 120 plates in 5 minutes, how many plates can Harry wash in 2 hours? (b) How many plates will both Harry and Bob wash in 3 hours? Notes to student: ","4320,10800"
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-29-1386,"Cindy can bake a certain number of cookies in 5 hours. Bella can bake the same number of cookies in 3 hours. (a) In 8 minutes, Bella can bake 40 cookies. How many cookies can Cindy bake in 8 minutes? (b) How long will it take both girls to bake a total of 720 cookies ?  Notes to student:","24,90"
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-30-1391,"There were 3 boys Alexander, Ricky and George. They started walking around a circular road starting at the same time and at the same point. George walked in a clockwise direction while Ricky and Alexander walked in an anticlockwise direction. George took 7 minutes to complete each round. After every 3 minutes, he would meet Alexander. After every 2 minutes, he would meet Ricky. (a) What is the ratio of Alexander's speed to Ricky's speed? (b) How many rounds did George cover in 84 minutes? (b) After 84 minutes, Ricky would have walked for 6 km. Find the circumference of the circular road in metres.  Notes to student:","15,12,200"
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-1-1558,A semi circle with a diameter of 48 cm is cut out from a quadrant creating the figure shown here. (a) What is the area of the region shaded blue? (b) What is the perimeter of the shaded region? [ Take π to be 3.14 ]   Notes to students:,"904.32,198.72"
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-1-1560,"In the figure shown here, there are 2 quarter arcs in a square. (a) What is the area of the region shaded pink? (b) What is the perimeter of the region shaded pink? [ Take π to be 3.14 ]   Notes to students:","337.12,199.92"
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-1-1563,The big square shown here is made up of 4 smaller identical squares of side 12 cm. (a) What is the area of the region shaded blue? (b) What is the perimeter of the region shaded blue? [ Take π to be 3.14 ]   Notes to students: ,"123.84,123.36"
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-1-1566,The figure shown here is made up of 4 quadrants embedded in a large square. The large square has a length of 18 cm. (a) What is the area of the shaded region? (b) What is the perimeter of the shaded region? [ Take π to be 3.14 ]   Notes to students:,"69.66,56.52"
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-1-1569,The figure shows 4 semi circles embedded in 2 large squares. Each large square is in turn made up of 4 smaller squares. The area of each small square is 64 cm2. (a) What is the area of the region shaded yellow ? (b) What is the perimeter of the region shaded yellow ? [ Take π to be 3.14 ]   Notes to students: ,"110.08,132.48"
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-2-1575,The figure shows a circle embedded in a square. The large square is in turn made up of 4 identical smaller squares. The area of each small square is 1024 cm2. (a) What is the area of the shaded region? (b) What is the perimeter of the shaded region? [ Take π to be 3.14 ]   Notes to students: ,"880.64,456.96"
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-2-1579,The figure shown here is made up of 4 identical circles. Each circle has a radius of 38 cm. (a) What is the area of the shaded region? (b) What is the perimeter of the shaded region? [ Take π to be 3.14 ]   Notes to students: ,"124.84,238.64"
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-2-1580,What is the area of the entire figure shown here if each circle has a radius of 14 cm? [ Take π to be 3.14 ]  Notes to students: ,2630.32
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-2-1581,There are 2 identical circles in the figure touching each other. Each circle has a radius of 42 cm. (a) What is the area of the region shaded yellow ? (b) What is the perimeter of the shaded region ? [ Take π to be 3.14 ]   Notes to students: ,"1517.04,347.76"
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-2-1583,There are 2 identical circles in the figure touching each other. Each circle has a radius of 24 cm. (a) What is the area of the region shaded blue? (b) What is the total area of the entire figure? [ Take π to be 3.14 ]   Notes to students:,"495.36,4112.64"
